City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Santa Maria,BR,-29.6842,-53.8069,61.9,88,75,2.3,broken clouds
345,Secunda,ZA,-26.55,29.1667,45.32,97,4,1.7,clear sky
346,Saint George,US,37.1041,-113.5841,73.99,23,0,14.97,clear sky
347,Troitskoye,RU,52.9821,84.6757,48.11,36,100,7.25,overcast clouds
348,Devarkonda,IN,16.7,78.9333,91.83,42,68,7.99,broken clouds
349,Longyearbyen,SJ,78.2186,15.6401,19.24,63,20,2.3,few clouds
350,Faanui,PF,-16.4833,-151.75,81.75,75,27,9.69,scattered clouds
351,Colares,PT,38.7992,-9.4469,63.59,53,2,1.99,clear sky
352,Broken Hill,AU,-31.95,141.4333,55.11,58,4,11.5,clear sky
353,Jacqueville,CI,5.2052,-4.4146,81.81,81,98,7.63,light rain
354,San Miguel,SV,13.4833,-88.1833,85.66,66,40,2.3,smoke
355,East London,ZA,-33.0153,27.9116,63.88,79,16,3.2,few clouds
356,Stephenville,US,32.2207,-98.2023,80.19,65,0,19.57,clear sky
357,Saint Anthony,US,45.0205,-93.218,58.93,51,0,8.05,clear sky
358,Saldanha,ZA,-33.0117,17.9442,48.25,69,37,1.07,scattered clouds
359,Arequipa,PE,-16.3989,-71.535,53.67,62,0,3.44,clear sky
360,Hambantota,LK,6.1241,81.1185,80.94,94,20,3.44,few clouds
361,Seoul,KR,37.5683,126.9778,72.79,30,0,8.05,clear sky
362,Guaruja,BR,-23.9931,-46.2564,68.59,60,0,15.32,clear sky
363,Payo,ID,-3.7508,103.6372,86.05,62,63,4.59,broken clouds
364,Pochutla,MX,15.7432,-96.4661,84.02,56,71,7.07,broken clouds
365,Ous,RU,60.9058,61.5186,39.11,73,59,2.82,broken clouds
366,Bengkulu,ID,-3.8004,102.2655,83.89,66,81,4.16,broken clouds
367,Liverpool,GB,53.4106,-2.9779,51.15,88,75,5.75,broken clouds
368,Kirakira,SB,-10.4544,161.9205,82.0,80,40,3.96,scattered clouds
369,Hangu,CN,39.2489,117.7892,84.24,29,45,21.09,scattered clouds
370,Saquarema,BR,-22.92,-42.5103,73.67,89,58,3.89,broken clouds
371,Havre-Saint-Pierre,CA,50.2334,-63.5986,34.16,100,75,6.91,mist
372,Kanniyakumari,IN,8.0833,77.5667,84.67,75,100,16.04,overcast clouds
373,Kindu,CD,-2.95,25.95,70.61,94,88,1.9,overcast clouds
374,Winslow,US,35.0242,-110.6974,66.38,13,0,12.66,clear sky
375,Camapua,BR,-19.5314,-54.0439,56.39,70,0,4.92,clear sky
376,Wad Madani,SD,14.4012,33.5199,89.4,41,6,10.27,clear sky
377,Puerto Carreno,CO,6.189,-67.4859,84.33,64,49,3.15,scattered clouds
378,Bilibino,RU,68.0546,166.4372,32.36,94,99,3.0,overcast clouds
379,Millinocket,US,45.6573,-68.7098,46.51,100,100,0.0,overcast clouds
380,Maumere,ID,-8.6199,122.2111,86.22,67,98,4.65,overcast clouds
381,Ostrovnoy,RU,68.0531,39.5131,21.51,85,83,15.05,broken clouds
382,Sakakah,SA,29.9697,40.2064,65.77,55,0,9.8,clear sky
383,Mehamn,NO,71.0357,27.8492,22.95,74,40,10.36,scattered clouds
384,Priargunsk,RU,50.3691,119.1012,52.95,26,100,18.68,overcast clouds
385,Suarez,CO,2.954,-76.6964,67.5,97,89,2.55,overcast clouds
386,Mackenzie,CA,55.2999,-123.1698,48.42,57,75,9.22,broken clouds
387,Armidale,AU,-30.5167,151.65,57.99,92,100,7.36,light rain
388,Pundaguitan,PH,6.3711,126.1689,82.65,75,99,8.99,overcast clouds
389,Lazaro Cardenas,MX,17.9583,-102.2,77.05,77,88,6.11,overcast clouds
390,Ingham,US,42.6,-84.3833,49.95,82,0,0.0,clear sky
391,Olga,RU,43.7444,135.2892,53.87,64,78,5.73,broken clouds
392,Pidigan,PH,17.57,120.5903,92.62,70,74,6.96,broken clouds
393,Salekhard,RU,66.53,66.6019,21.43,76,1,16.31,clear sky
394,Lichtervelde,BE,51.0283,3.1458,54.03,88,84,5.99,broken clouds
395,Dwarka,IN,22.2394,68.9678,83.66,72,27,11.14,scattered clouds
396,Hualmay,PE,-11.0964,-77.6139,64.53,88,5,7.92,clear sky
397,Cuamba,MZ,-14.8031,36.5372,59.81,99,63,3.02,broken clouds
398,Smithers,CA,54.7804,-127.1743,46.72,61,100,6.91,overcast clouds
399,Champerico,GT,14.3,-91.9167,84.47,73,100,6.78,overcast clouds
400,Shimoda,JP,34.6667,138.95,74.1,62,100,8.88,overcast clouds
401,Nabire,ID,-3.3667,135.4833,87.98,64,73,5.32,broken clouds
402,Miguel Calmon,BR,-11.4289,-40.595,67.95,94,16,2.55,few clouds
403,Saint-Pierre,RE,-21.3393,55.4781,74.88,81,4,8.05,clear sky
404,Savonlinna,FI,61.8699,28.88,32.05,64,0,4.61,clear sky
405,Mazyr,BY,52.0495,29.2456,33.98,67,47,4.47,scattered clouds
406,Karakol,KG,42.4907,78.3936,51.57,93,100,2.66,light rain
407,Norwich,GB,52.6278,1.2983,49.93,92,18,4.61,few clouds
408,Udachnyy,RU,66.4167,112.4,32.45,46,95,14.52,overcast clouds
409,Lar,IN,26.2039,83.9717,88.97,45,2,11.81,clear sky
410,Marshall,US,34.3834,-86.3333,71.35,84,0,5.75,clear sky
411,Coos Bay,US,43.3665,-124.2179,54.99,91,100,6.91,overcast clouds
412,Fuerte Olimpo,PY,-21.0415,-57.8738,57.47,68,0,3.78,clear sky
413,Xihe,CN,31.6864,113.4659,79.21,47,0,14.81,clear sky
414,San Felipe,VE,10.3399,-68.7425,73.76,92,100,5.35,overcast clouds
415,Umba,RU,66.6871,34.3429,27.64,76,13,6.13,few clouds
416,Takoradi,GH,4.8845,-1.7554,79.68,86,100,5.88,overcast clouds
417,Lubao,PH,14.9167,120.55,92.91,46,23,6.53,few clouds
418,Medicine Hat,CA,50.0501,-110.6683,65.39,37,75,13.8,broken clouds
419,Nantucket,US,41.2835,-70.0995,53.74,98,100,8.05,mist
420,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.41,87,73,15.52,broken clouds
421,Nouakchott,MR,18.0858,-15.9785,71.53,76,3,13.71,clear sky
422,Muli,MV,2.9167,73.5667,83.5,72,100,15.23,light rain
423,Seymchan,RU,62.8833,152.4333,35.82,73,26,4.92,scattered clouds
424,Biltine,TD,14.5333,20.9167,88.86,28,93,3.94,overcast clouds
425,Tabuk,PH,17.4189,121.4443,86.85,60,53,7.54,broken clouds
426,Kourou,GF,5.1552,-52.6478,78.12,92,100,3.51,overcast clouds
427,Mopti,ML,14.6667,-4.0,89.2,14,61,7.94,broken clouds
428,Tala,EG,30.6803,30.9429,56.28,92,0,6.08,clear sky
429,Juneau,US,58.3019,-134.4197,44.6,96,100,17.27,overcast clouds
430,Salmas,IR,38.1973,44.7653,53.98,78,2,0.89,clear sky
431,Talaya,RU,61.3833,152.75,34.09,83,22,2.77,few clouds
432,Joshimath,IN,30.5667,79.5667,68.2,44,43,4.76,scattered clouds
433,Tateyama,JP,34.9833,139.8667,67.42,72,100,11.41,overcast clouds
434,Port Keats,AU,-14.25,129.55,93.58,39,5,6.46,clear sky
435,Morehead,US,37.2711,-87.1764,55.99,87,0,0.0,clear sky
436,Yibin,CN,28.7667,104.6238,79.81,48,100,0.98,overcast clouds
437,Lukovetskiy,RU,64.2956,41.9211,29.64,81,100,7.7,overcast clouds
438,Shamkhal,RU,43.0596,47.3373,46.38,69,33,4.25,scattered clouds
439,Merauke,ID,-8.4667,140.3333,86.68,60,78,9.82,broken clouds
440,Mount Gambier,AU,-37.8333,140.7667,46.31,93,100,6.91,moderate rain
441,Shintomi,JP,32.0785,131.4723,72.72,67,100,8.68,overcast clouds
442,Cayenne,GF,4.9333,-52.3333,78.1,1,100,0.0,overcast clouds
443,Kuna,US,43.4918,-116.4201,72.16,31,0,0.0,clear sky
444,Dalbandin,PK,28.8947,64.4101,81.68,20,0,7.76,clear sky
445,Fairbanks,US,64.8378,-147.7164,55.4,32,0,10.36,clear sky
446,Freetown,SL,8.484,-13.2299,79.99,80,88,1.21,overcast clouds
447,Burgersdorp,ZA,-30.9977,26.3286,52.45,48,0,1.01,clear sky
448,Namibe,AO,-15.1961,12.1522,78.04,59,2,1.07,clear sky
449,Pangoa,PE,-12.1167,-73.0,64.71,96,92,0.51,overcast clouds
450,Eyl,SO,7.9803,49.8164,84.09,75,54,1.19,broken clouds
451,Salinopolis,BR,-0.6136,-47.3561,77.88,87,94,5.64,light rain
452,Bereda,ES,43.2686,-7.5406,48.58,94,97,4.43,overcast clouds
453,Menongue,AO,-14.6585,17.691,53.2,76,5,3.31,clear sky
454,Chisec,GT,15.8167,-90.2833,76.77,86,100,4.47,overcast clouds
455,Karratha,AU,-20.7377,116.8463,83.16,32,0,24.54,clear sky
456,Harper,LR,4.375,-7.7169,80.24,84,75,2.26,broken clouds
457,Batemans Bay,AU,-35.7167,150.1833,64.09,84,82,5.99,broken clouds
458,Jinchang,CN,38.4953,102.1739,81.95,7,8,13.02,clear sky
459,Zabaykalsk,RU,49.6333,117.3167,48.29,28,100,23.78,overcast clouds
460,Peremyshlyany,UA,49.6652,24.5585,42.21,62,53,6.73,broken clouds
461,Grindavik,IS,63.8424,-22.4338,36.07,64,0,2.3,clear sky
462,Westport,US,41.1415,-73.3579,59.61,92,20,0.0,few clouds
463,Bukachacha,RU,52.9833,116.9167,45.37,18,100,8.25,overcast clouds
464,Lagos,NG,6.5833,3.75,75.52,92,100,1.45,overcast clouds
465,Auki,SB,-8.7676,160.7034,84.88,66,40,1.99,scattered clouds
466,Zavallya,UA,48.2135,30.0156,40.33,72,0,8.84,clear sky
467,Banda Aceh,ID,5.5577,95.3222,84.0,73,100,12.06,overcast clouds
468,Pacific Grove,US,36.6177,-121.9166,57.31,90,0,10.0,clear sky
469,Bulgan,MN,48.8125,103.5347,40.55,32,12,4.21,few clouds
470,Ketchikan,US,55.3422,-131.6461,48.67,71,20,14.97,few clouds
471,Canutama,BR,-6.5339,-64.3831,73.27,98,100,1.74,heavy intensity rain
472,Cravo Norte,CO,6.3017,-70.2041,84.52,59,92,3.89,overcast clouds
473,Urumqi,CN,43.801,87.6005,74.35,33,0,6.71,clear sky
474,Port Shepstone,ZA,-30.7414,30.455,64.62,82,0,5.37,clear sky
475,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,45.19,57,20,13.42,few clouds
476,Honiara,SB,-9.4333,159.95,84.58,72,37,3.83,scattered clouds
477,Amuntai,ID,-2.4177,115.2494,90.07,56,80,1.1,broken clouds
478,Rio Gallegos,AR,-51.6226,-69.2181,41.05,87,100,10.36,overcast clouds
479,Zhanaozen,KZ,43.3,52.8,64.2,27,5,15.73,clear sky
480,Yarkovo,RU,57.4028,67.0786,53.87,38,18,10.25,few clouds
481,Khandyga,RU,62.6667,135.6,36.73,95,100,8.79,light rain
482,Northam,GB,51.0333,-4.2167,49.6,97,22,3.91,few clouds
483,Buy,RU,58.4786,41.53,30.67,66,8,6.76,clear sky
484,Penzance,GB,50.1186,-5.5371,47.08,86,60,3.89,broken clouds
485,Tacuati,PY,-23.45,-56.5833,60.57,81,54,2.55,broken clouds
486,Chumikan,RU,54.7183,135.315,33.1,99,100,3.31,light snow
487,Kiruna,SE,67.8557,20.2251,22.12,74,100,2.3,overcast clouds
488,Vardo,NO,70.3705,31.1107,27.46,69,87,9.28,overcast clouds
489,Pavlikeni,BG,43.2428,25.3219,47.68,81,82,1.66,broken clouds
490,Holme,DK,56.1138,10.1725,39.18,87,100,6.29,overcast clouds
491,Obernai,FR,48.4631,7.481,54.91,82,100,3.44,overcast clouds
492,Melilla,ES,35.2937,-2.9383,59.38,88,0,0.0,clear sky
493,Moussoro,TD,13.6408,16.4901,85.91,20,96,1.97,overcast clouds
494,Ossora,RU,59.2353,163.0719,32.92,95,30,3.76,scattered clouds
495,Key West,US,24.5557,-81.7826,84.2,77,0,9.22,clear sky
496,Klaebu,NO,63.2976,10.4826,41.23,92,99,4.76,overcast clouds
497,Broome,US,42.2506,-75.833,55.2,91,100,11.5,overcast clouds
498,Barstow,US,34.8986,-117.0228,81.59,13,0,6.11,clear sky
499,Yulara,AU,-25.2406,130.9889,62.44,39,0,16.11,clear sky
500,West Wendover,US,40.7391,-114.0733,61.81,34,0,10.36,clear sky
501,Ubinskoye,RU,55.3068,79.6802,52.57,34,99,7.52,overcast clouds
502,Cabedelo,BR,-6.9811,-34.8339,77.67,85,61,11.54,broken clouds
503,Kalmunai,LK,7.4167,81.8167,84.96,72,56,3.85,broken clouds
504,Komsomolskiy,UZ,40.4272,71.7189,66.92,72,20,6.91,few clouds
505,Keflavik,IS,64.0049,-22.5624,36.03,64,0,2.3,clear sky
506,Aksarka,RU,66.5606,67.7975,21.58,80,4,12.57,clear sky
507,Acarau,BR,-2.8856,-40.12,77.56,87,100,10.27,overcast clouds
508,Arlit,NE,18.7369,7.3853,86.05,8,28,10.65,scattered clouds
509,Zhangye,CN,38.9342,100.4517,79.34,11,10,12.88,clear sky
510,Manzhouli,CN,49.6,117.4333,48.63,28,100,23.6,overcast clouds
511,Demba,CD,-5.51,22.2667,68.22,89,58,2.37,broken clouds
512,Sinnamary,GF,5.3833,-52.95,76.19,89,100,5.14,overcast clouds
513,Denpasar,ID,-8.65,115.2167,85.71,79,20,8.05,few clouds
514,Saint-Augustin,CA,51.226,-58.6502,35.71,95,100,11.45,overcast clouds
515,Comodoro Rivadavia,AR,-45.8667,-67.5,55.26,38,0,21.85,clear sky
516,Yatou,CN,37.15,122.3833,67.19,51,20,16.31,few clouds
517,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,56.86,63,0,2.35,clear sky
518,Roebourne,AU,-20.7833,117.1333,82.78,32,0,23.49,clear sky
519,San Pedro,PH,14.35,121.0167,90.32,61,20,8.05,few clouds
520,Port Augusta,AU,-32.5,137.7667,60.58,49,43,19.66,scattered clouds
521,Parfino,RU,57.9731,31.6481,30.6,61,36,4.25,scattered clouds
522,Upata,VE,8.0086,-62.3989,73.18,90,59,6.08,broken clouds
523,North Myrtle Beach,US,33.816,-78.68,73.49,91,0,14.97,clear sky
524,Kyren,RU,51.6828,102.1408,41.83,53,53,2.3,broken clouds
525,Sao Luiz Gonzaga,BR,-28.4083,-54.9608,56.01,96,0,5.75,clear sky
526,Pastos Bons,BR,-6.6017,-44.0767,73.42,87,59,2.46,broken clouds
527,De-Kastri,RU,51.4667,140.7833,36.3,98,100,18.16,overcast clouds
528,Antsohihy,MG,-14.8796,47.9875,74.05,66,12,8.84,few clouds
529,Gimbi,ET,9.1667,35.8333,56.71,93,52,3.22,broken clouds
530,Lumajang,ID,-8.1335,113.2248,85.53,69,91,4.5,overcast clouds
531,Kerema,PG,-7.9631,145.7785,80.22,78,100,5.77,heavy intensity rain
532,Maniitsoq,GL,65.4167,-52.9,14.9,82,26,8.32,scattered clouds
533,Doka,SD,13.5167,35.7667,81.97,52,1,9.6,clear sky
534,Alofi,NU,-19.0595,-169.9187,80.49,74,26,8.05,scattered clouds
535,Teguldet,RU,57.3064,88.1667,48.29,37,16,8.79,few clouds
536,Nefteyugansk,RU,61.0998,72.6035,52.86,48,83,21.59,broken clouds
537,Emerald,AU,-23.5333,148.1667,82.35,61,0,4.61,clear sky
538,Ippy,CF,6.2679,21.2247,70.14,91,97,2.95,light rain
539,Pankrushikha,RU,53.8319,80.3406,51.93,27,96,6.67,overcast clouds
540,Callaguip,PH,18.0714,120.4867,84.22,74,75,2.3,moderate rain
541,Nizhnyaya Salda,RU,58.0776,60.7202,44.29,71,87,2.3,overcast clouds
542,Sistranda,NO,63.7256,8.834,44.56,89,100,18.95,light rain
543,Sebaco,NI,12.8532,-86.0963,75.31,85,97,4.36,overcast clouds
544,Sambava,MG,-14.2667,50.1667,73.2,81,52,12.66,broken clouds
545,Kaoma,ZM,-14.7833,24.8,54.97,90,5,5.37,clear sky
546,Olafsvik,IS,64.8945,-23.7142,36.07,65,99,7.09,overcast clouds
547,Larsnes,NO,62.2028,5.5773,48.45,82,100,16.6,overcast clouds
548,Walla Walla,US,46.0646,-118.343,67.86,65,81,2.08,broken clouds
549,Negara,ID,-8.3151,114.6025,84.61,70,98,5.66,overcast clouds
550,San Bartolome De Tirajana,ES,27.9248,-15.5733,54.07,68,75,17.27,broken clouds
551,San Jose,US,37.3394,-121.895,73.27,50,20,14.97,few clouds
552,Makat,KZ,47.6469,53.3463,57.31,47,0,5.01,clear sky
553,Zyryanka,RU,65.75,150.85,36.46,80,90,10.8,overcast clouds
554,Sisimiut,GL,66.9395,-53.6735,14.99,85,14,5.95,few clouds
555,Strunino,RU,56.3833,38.5667,30.67,81,15,6.46,few clouds
556,Sungaipenuh,ID,-2.0833,101.3833,79.77,56,85,2.93,overcast clouds
557,Soyo,AO,-6.1349,12.3689,78.69,89,100,4.25,overcast clouds
558,El Dorado,US,38.7666,-120.5177,73.98,59,0,3.89,clear sky
559,Tshane,BW,-24.0196,21.8684,59.02,52,0,5.03,clear sky
560,Bouna,CI,9.2667,-3.0,79.59,68,100,9.69,overcast clouds
561,Woodward,US,36.4337,-99.3904,52.83,96,100,13.8,mist
562,Dhidhdhoo,MV,6.8833,73.1,85.53,70,100,14.58,overcast clouds
563,Agirish,RU,61.9247,63.0231,34.32,64,6,8.5,clear sky
564,Eureka,US,40.8021,-124.1637,55.2,85,100,1.99,overcast clouds
565,Naze,JP,28.3667,129.4833,68.92,91,100,10.04,moderate rain
566,Aquidauana,BR,-20.4711,-55.7872,57.47,81,0,3.94,clear sky
567,Hun,LY,29.1268,15.9477,68.99,29,11,18.86,few clouds
568,Lagunas,PE,-5.2269,-75.6753,72.88,99,100,2.66,overcast clouds
569,Durango,MX,24.8333,-104.8333,65.14,21,1,11.41,clear sky
570,Pirovskoye,RU,57.6267,92.2658,47.01,46,3,8.55,clear sky
571,Port Hedland,AU,-20.3167,118.5667,82.45,30,3,23.02,clear sky
572,Nizwa,OM,22.9333,57.5333,85.1,20,0,4.56,clear sky
573,Shelburne,CA,44.0787,-80.2041,45.05,74,13,6.2,few clouds
574,Amapa,BR,1.0,-52.0,71.69,99,100,2.17,overcast clouds
575,Boden,SE,65.8252,21.6886,30.2,75,100,4.07,overcast clouds
576,Glendale,US,33.5387,-112.186,87.69,11,0,12.66,clear sky
577,Kiama,AU,-34.6833,150.8667,71.38,73,22,1.99,few clouds
578,Tshikapa,CD,-6.4167,20.8,70.45,81,94,2.68,overcast clouds
579,Klyuchi,RU,52.2667,79.1667,53.35,26,38,5.88,scattered clouds
580,Korla,CN,41.7597,86.1469,81.66,21,87,12.95,overcast clouds
581,Alice Springs,AU,-23.7,133.8833,62.15,45,62,14.97,broken clouds
582,Mogosesti,RO,47.0333,27.5333,46.85,71,0,3.44,clear sky
583,Yumen,CN,40.2833,97.2,74.53,24,100,19.01,overcast clouds
584,Metu,ET,8.3,35.5833,56.91,97,90,3.47,overcast clouds
585,Iberia,US,29.9502,-91.7507,77.07,88,0,5.75,clear sky
586,Boende,CD,-0.2167,20.8667,71.01,99,98,1.63,light rain
587,Guipavas,FR,48.4352,-4.3972,53.92,94,100,3.44,overcast clouds
588,Honolulu,US,21.3069,-157.8583,84.02,66,40,19.57,scattered clouds
589,Kununurra,AU,-15.7667,128.7333,91.38,29,7,12.66,clear sky
590,Tynda,RU,55.1667,124.7167,42.6,52,63,4.61,light rain
591,Tiznit,MA,29.5833,-9.5,56.03,86,28,1.97,scattered clouds
592,Sherlovaya Gora,RU,50.5667,116.25,42.12,19,100,20.83,overcast clouds
593,Levice,SK,48.2156,18.6071,54.82,91,100,3.83,light rain
594,Hamilton,US,39.1834,-84.5333,56.98,84,100,9.22,overcast clouds
595,North Bend,US,43.4065,-124.2243,54.91,91,100,6.91,overcast clouds
596,Itaueira,BR,-7.6033,-43.0256,78.31,53,100,4.38,overcast clouds
597,Abu Dhabi,AE,24.4667,54.3667,77.97,76,0,3.44,clear sky
598,Port Hardy,CA,50.6996,-127.4199,46.58,93,100,3.44,light rain
599,Nouadhibou,MR,20.931,-17.0347,63.23,85,0,19.33,clear sky
600,Maragogi,BR,-9.0122,-35.2225,77.05,88,36,7.54,scattered clouds
601,Asilah,MA,35.465,-6.0348,57.16,84,6,4.59,clear sky
602,Port Macquarie,AU,-31.4333,152.9167,71.89,68,99,7.56,overcast clouds
603,Liwale,TZ,-9.7667,37.9333,64.06,92,98,5.35,overcast clouds
604,Lieto,FI,60.5103,22.4618,43.07,74,0,6.91,clear sky
605,Muhos,FI,64.808,25.9931,29.98,73,99,5.59,overcast clouds
606,Bonavista,CA,48.6499,-53.1147,38.25,91,100,12.91,overcast clouds
607,Atar,MR,20.5169,-13.0499,78.06,20,4,10.47,clear sky
608,Waingapu,ID,-9.6567,120.2641,86.85,62,100,10.96,overcast clouds
609,Kabalo,CD,-6.05,26.9167,66.54,94,73,3.83,broken clouds
610,Kharan,PK,28.5833,65.4167,85.01,17,0,6.6,clear sky
611,Thaba Nchu,ZA,-29.2093,26.839,49.48,53,1,4.45,clear sky
612,Omboue,GA,-1.5746,9.2618,73.71,93,100,9.6,overcast clouds
613,Jaru,BR,-10.4389,-62.4664,70.88,90,59,3.11,broken clouds
614,Fuyu,CN,45.1833,124.8167,79.03,23,99,23.82,overcast clouds
615,Ixtapa,MX,20.7,-105.2,76.23,78,70,3.0,broken clouds
616,Aksu,CN,41.1231,80.2644,80.19,13,96,4.65,overcast clouds
617,Yanam,IN,16.7333,82.2167,92.12,55,75,5.21,broken clouds
618,Ifanadiana,MG,-21.3,47.6333,58.06,98,24,3.62,few clouds
619,Mitsamiouli,KM,-11.3847,43.2844,79.83,73,65,6.46,broken clouds
620,Marstal,DK,54.8562,10.5173,40.91,75,99,8.61,overcast clouds
621,Arsk,RU,56.0915,49.8778,36.18,97,99,12.57,light rain
622,Palafrugell,ES,41.9174,3.1631,63.43,42,78,8.01,broken clouds
623,Foki,RU,56.693,54.3499,39.56,96,100,5.5,heavy intensity rain
624,Benguela,AO,-12.5763,13.4055,75.92,64,5,4.16,clear sky
625,Mulanje,MW,-16.0316,35.5,59.32,96,4,3.47,clear sky
626,Grand Gaube,MU,-20.0064,57.6608,78.39,75,29,8.99,scattered clouds
627,Bonfim,BR,3.0833,-59.95,76.66,78,100,2.55,overcast clouds
628,Maturin,VE,9.75,-63.1767,75.6,85,96,5.48,overcast clouds
629,Itarema,BR,-2.9248,-39.9167,76.77,89,100,9.01,overcast clouds
630,Launceston,AU,-41.45,147.1667,61.61,61,87,13.8,overcast clouds
631,Hattiesburg,US,31.3271,-89.2903,77.29,79,0,5.75,clear sky
632,Borogontsy,RU,62.6683,131.1683,33.4,100,100,2.8,light snow
633,Rincon,US,32.296,-81.2354,75.16,78,0,9.22,clear sky
634,Darhan,MN,49.4867,105.9228,46.06,35,22,13.67,few clouds
635,Luganville,VU,-15.5333,167.1667,83.91,74,18,5.32,light rain
636,Marica,BR,-22.9194,-42.8186,77.49,90,87,2.86,overcast clouds
637,Prince Rupert,CA,54.3161,-130.3201,44.69,81,75,17.27,broken clouds
638,Beckley,US,37.7782,-81.1882,60.69,88,100,6.91,overcast clouds
639,Vibo Valentia,IT,38.6996,16.1274,54.19,48,5,6.13,clear sky
640,Pasvalys,LT,56.0594,24.4036,38.3,68,100,6.89,overcast clouds
641,Akyab,MM,20.15,92.9,86.85,53,0,3.13,clear sky
642,Shache,CN,38.4167,77.2406,77.67,22,100,4.83,overcast clouds
643,Lahaina,US,20.8783,-156.6825,82.4,89,27,9.91,scattered clouds
644,Malakal,SS,9.5334,31.6605,80.91,60,97,4.79,overcast clouds
645,Inongo,CD,-1.95,18.2667,71.56,95,84,1.68,light rain
646,Luwero,UG,0.8492,32.4731,64.0,99,96,2.89,light rain
647,Naryan-Mar,RU,67.6713,53.087,17.55,96,81,4.21,broken clouds
648,Bagdarin,RU,54.4333,113.6,38.44,23,93,11.97,overcast clouds
649,Esterhazy,CA,50.65,-102.0843,59.85,55,24,9.35,few clouds
650,Sur,OM,22.5667,59.5289,83.77,51,0,5.53,clear sky
651,Shira,RU,54.4911,89.9531,44.73,29,95,10.92,overcast clouds
652,Chhoti Sadri,IN,24.3833,74.7,88.84,24,0,6.38,clear sky
653,Kuryk,KZ,43.2,51.65,65.08,35,4,12.48,clear sky
654,Iquitos,PE,-3.7481,-73.2472,77.04,94,75,2.3,broken clouds
655,Paragominas,BR,-2.9667,-47.4833,72.55,97,100,2.39,light rain
656,Shizukuishi,JP,39.6833,140.9833,72.37,29,10,7.45,clear sky
657,Zaragoza,ES,41.6561,-0.8773,56.01,65,0,13.8,clear sky
658,Srednekolymsk,RU,67.45,153.6833,34.32,97,100,3.02,overcast clouds
659,Oum Hadjer,TD,13.2954,19.6966,87.94,39,97,10.25,overcast clouds
660,San Cristobal,VE,7.7669,-72.225,75.38,82,100,2.1,overcast clouds
661,Balkhash,KZ,46.844,74.9804,57.81,41,40,13.42,scattered clouds
662,Ternate,ID,0.8,127.4,85.91,68,64,2.48,broken clouds
663,Don Sak,TH,9.3168,99.6918,87.94,79,84,5.99,broken clouds
664,Mercedes,AR,-34.6515,-59.4307,52.03,83,57,7.99,broken clouds
665,Murmashi,RU,68.8154,32.8115,23.41,79,75,2.24,broken clouds
666,Half Moon Bay,US,37.4636,-122.4286,71.58,85,100,19.57,mist
667,Kui Buri,TH,12.0828,99.8543,90.0,52,72,7.96,broken clouds
668,Cortland,US,42.6001,-76.083,53.96,93,100,0.0,overcast clouds
669,Vizinga,RU,61.0749,50.1031,31.12,64,12,6.89,few clouds
670,Khrebtovaya,RU,56.7032,104.2494,37.18,46,12,6.58,few clouds
671,Alice,US,27.7523,-98.0697,80.17,91,100,11.77,overcast clouds
672,Netivot,IL,31.4222,34.5886,58.6,80,11,9.06,few clouds
673,Correntina,BR,-13.3433,-44.6367,71.17,50,3,0.4,clear sky
674,Dire,ML,12.2833,-10.9667,83.84,50,21,2.33,few clouds
675,Mae Sot,TH,16.7167,98.5667,85.95,51,20,1.14,few clouds
676,Togur,RU,58.3631,82.8265,48.34,49,100,5.91,overcast clouds
677,Pangnirtung,CA,66.1451,-65.7125,8.62,91,100,4.18,overcast clouds
678,Sampit,ID,-2.5333,112.95,90.19,56,81,1.25,broken clouds
679,Rosaryville,US,38.7568,-76.8097,68.27,92,0,4.61,clear sky
680,Bac Lieu,VN,9.285,105.7244,85.84,70,94,14.36,overcast clouds
681,Moron,AR,-34.6534,-58.6198,58.89,86,61,5.14,broken clouds
682,Valparaiso,CL,-33.0393,-71.6273,57.47,88,100,0.0,overcast clouds
683,Killybegs,IE,54.6333,-8.45,50.76,88,100,8.46,overcast clouds
684,Tongzi,CN,28.7829,105.0877,76.5,53,100,2.06,overcast clouds
685,Mukono,UG,0.3533,32.7553,71.35,96,100,2.53,light rain
686,Warrenton,ZA,-28.114,24.8475,56.7,46,0,3.78,clear sky
687,Burnie,AU,-41.0667,145.9167,55.98,56,79,7.36,broken clouds
688,San Ignacio,BZ,17.1561,-89.0714,84.34,74,40,6.91,scattered clouds
689,Nikel,RU,69.4128,30.222,21.38,87,19,3.42,few clouds
690,Nautla,MX,20.2167,-96.7833,80.04,86,3,14.07,clear sky
691,Fort Nelson,CA,58.8053,-122.7002,54.99,30,40,5.75,scattered clouds
692,Palu,ID,-0.8917,119.8707,89.8,62,91,3.47,overcast clouds
693,Ust-Omchug,RU,61.15,149.6333,33.96,89,66,5.3,broken clouds
694,Jalu,LY,29.0331,21.5482,64.92,34,7,8.41,clear sky
695,Byron Bay,AU,-28.65,153.6167,78.94,70,41,10.4,scattered clouds
696,Bonthe,SL,7.5264,-12.505,80.55,82,71,2.64,moderate rain
697,Tazovskiy,RU,67.4667,78.7,33.1,98,100,13.82,overcast clouds
